toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,pl_bmasse,scale,Vmag,Jmag,Hmag,TSM,vsini
5445.01,255735567,APC,07h09m42.17s,107.425727,+22d44m29.52s,22.741533,-5.499,0.065,-0.065,0,-2.369,0.056,-0.056,0,2459539.887666,0.001404,-0.001404,0,6.3780197,0.0004334,-0.0004334,0,1.226,0.383,-0.383,0,0.00705,23.7813,-23.7813,0,18.7767,1.58762,-1.58762,0,71.6141,,,,810,,,,11.8888,0.007,-0.007,0,813.803,28.8875,-28.8875,0,6540.2,146.9,-146.9,0,3.96,0.1,-0.1,0,2.03,0.12,-0.12,0,2022-04-20 18:22:50,2023-01-10 12:02:32,122.199326387759,1.15,12.311,11.402,11.212,62.9482687483137,
5446.01,84788795,PC,06h28m23.17s,97.096548,+25d50m04.93s,25.834703,5.474,0.043,-0.043,0,-5.87,0.037,-0.037,0,2459541.636479,0.004607,-0.004607,0,4.4996256,0.0004912,-0.0004912,0,2.497,0.397,-0.397,0,0.00495,11.9539,-11.9539,0,10.8355,0.787713,-0.787713,0,409.622,,,,1253,,,,12.7601,0.007,-0.007,0,872.619,15.9315,-15.9315,0,6544,126.8,-126.8,0,4.2,0.09,-0.09,0,1.53,0.07,-0.07,0,2022-04-20 18:22:51,2023-02-27 12:02:51,59.7953493509662,1.15,13.253,12.233,11.988,54.9916838061748,
5447.01,239722954,FP,05h45m50s,86.45835,+35d19m53.4s,35.331499,-2.854,0.053,-0.053,0,-6.52,0.04,-0.04,0,2459550.515708,0.003713,-0.003713,0,1.4958429,0.0000186,-0.0000186,0,1.534,0.335,-0.335,0,0.00283,13.2558,-13.2558,0,6.70553,,,0,825.738,,,,1493,,,,13.1472,0.029,-0.029,0,602.413,12.609,-12.609,0,5666,122,-122,0,4.24,,,0,1.27,,,0,2022-04-20 18:22:51,2022-11-03 12:03:17,32.0425305434395,1.15,13.865,12.302,11.917,41.909429116135,
5448.01,291016451,PC,11h19m58.94s,169.995604,+08d21m00.94s,8.350262,-29.197,0.074,-0.074,0,2.008,0.058,-0.058,0,2459547.931745,0.003978,-0.003978,0,3.214031,0.0010022,-0.0010022,0,2.215,0.365,-0.365,0,0.00573,12.3624,-12.3624,0,6.77869,0.476232,-0.476232,0,284.023,,,,1143,,,,12.1629,0.008,-0.008,0,277.019,3.738,-3.738,0,5366,109,-109,0,4.55,0.08,-0.08,0,0.85,0.04,-0.04,0,2022-04-20 18:22:52,2022-08-18 12:02:41,32.4977482180945,1.15,12.889,11.413,11.054,97.5107630716309,
5449.01,119130170,PC,05h56m14.86s,89.061905,+21d19m55.32s,21.332032,2.837,0.053,-0.053,0,-2.466,0.044,-0.044,0,2459547.463218,0.00481,-0.00481,0,2.5444539,0.0002997,-0.0002997,0,3.709,0.383,-0.383,0,0.00544,10.0426,-10.0426,0,12.5904,,,0,2136.19,,,,1893,,,,13.4597,0.023,-0.023,0,1093.14,41.355,-41.355,0,6171,123,-123,0,4.01,,,0,1.77,,,0,2022-04-20 18:22:52,2023-02-08 12:02:48,72.6800388053501,1.15,14.159,12.657,12.359,71.8014293725771,
545.01,37168957,KP,06h32m41.38s,98.172417,-00d01m53.77s,-0.031604,2.335,0.068,-0.068,0,-3.26,0.066,-0.066,0,2459203.608483,0.001367,-0.001367,0,1.9000862,0.0000039,-0.0000039,0,2.3058232,0.0969878,-0.0969878,0,0.0257170085858,843.5981,-843.5981,0,15.0496208,0.5327904,-0.5327904,0,823.7008783,,,,1366.350537,,,,14.2465,0.019,-0.019,0,764.889,26.699,-26.699,0,5440,,,0,4.41615,,,0,0.934028,,,0,2019-03-28 00:07:14,2021-12-02 10:10:02,91.6530640984177,1.15,14.868,13.441,13.081,161.852849273758,
5450.01,6653897,FP,05h24m12.3s,81.051235,+20d35m26.31s,20.590643,-10.316,0.087,-0.087,0,-5.865,0.067,-0.067,0,2459549.122766,0.004017,-0.004017,0,0.8857522,0.0000866,-0.0000866,0,1.579,0.314,-0.314,0,0.00076,2.8949,-2.8949,0,3.19978,0.418552,-0.418552,0,3880.86,,,,2198,,,,11.4541,0.006,-0.006,0,317.566,5.05,-5.05,0,6238.2,142.5,-142.5,0,4.42,0.12,-0.12,0,1.13,0.13,-0.13,0,2022-04-20 18:22:52,2022-05-09 12:02:45,12.2467236942159,1.28,12.097,10.81,10.564,45.7733616272395,
5451.01,69028091,PC,07h12m11.46s,108.047768,+30d06m15.6s,30.104333,2.133,0.04,-0.04,0,-10.225,0.034,-0.034,0,2459606.277449,0.000843,-0.000843,0,1.6822448,0.0000211,-0.0000211,0,1.388,0.078,-0.078,0,0.01209,3.56559,-3.56559,0,12.3028,0.701953,-0.701953,0,379.254,,,,1239,,,,12.6819,0.007,-0.007,0,463.462,4.732,-4.732,0,5534.6,122.8,-122.8,0,4.34,0.08,-0.08,0,1.1,0.06,-0.06,0,2022-04-20 18:22:53,2023-02-08 12:02:48,70.5291934350202,1.15,13.256,11.982,11.611,143.513201473611,
5452.01,101569583,PC,07h11m37.74s,107.907236,+28d55m26.19s,28.923941,0.78,0.159,-0.159,0,-6.631,0.146,-0.146,0,2459549.014708,0.001791,-0.001791,0,0.9909664,0.0000675,-0.0000675,0,1.077,0.12,-0.12,0,0.0051,9.18685,-9.18685,0,13.483,1.73271,-1.73271,0,1241.85,,,,1653,,,,12.6167,0.007,-0.007,0,947.518,109.275,-109.275,0,6273.8,102.1,-102.1,0,4,0.12,-0.12,0,1.83,0.22,-0.22,0,2022-04-20 18:22:53,2023-01-10 12:02:32,79.4486018889466,1.15,13.173,12.078,11.816,75.1800316134136,
5453.01,58997701,PC,06h59m57.02s,104.987572,+19d36m55.8s,19.6155,7.452,0.046,-0.046,0,-15.1,0.037,-0.037,0,2459537.38324,0.006046,-0.006046,0,8.3743739,0.0027495,-0.0027495,0,3.692,0.693,-0.693,0,0.00573,3035.79,-3035.79,0,16.9687,,,0,695.906,,,,1430,,,,13.1132,0.007,-0.007,0,719.398,14.983,-14.983,0,6086,122,-122,0,4.38,,,0,1.14,,,0,2022-04-20 18:22:54,2023-02-27 12:02:51,107.128964532891,1.15,13.594,12.565,12.275,54.4993751052701,
5454.01,26406123,PC,07h09m43.16s,107.429839,+15d35m46.44s,15.596234,-2.223,0.068,-0.068,0,4.775,0.062,-0.062,0,2459547.086573,0.006661,-0.006661,0,3.7196227,0.0001008,-0.0001008,0,4.948,0.613,-0.613,0,0.00428,6.89274,-6.89274,0,13.3603,,,0,1249.33,,,,1656,,,,13.2612,0.007,-0.007,0,1141.59,53.725,-53.725,0,5623,122,-122,0,3.81,,,0,2.07,,,0,2022-04-20 18:22:54,2023-02-19 12:02:51,78.5099746907503,1.15,13.888,12.541,12.188,51.2099878864057,
5455.01,75171363,PC,05h39m24.51s,84.852114,+28d37m36.88s,28.62691,4.52,0.06,-0.06,0,-10.58,0.047,-0.047,0,2459545.639101,0.005238,-0.005238,0,4.267781,0.0007133,-0.0007133,0,4.58,0.371,-0.371,0,0.00512,6.81242,-6.81242,0,12.0047,,,0,939.48,,,,1542,,,,13.3462,0.014,-0.014,0,826.112,25.565,-25.565,0,5903,122,-122,0,4.02,,,0,1.67,,,0,2022-04-20 18:22:55,2023-04-05 12:02:46,68.31569155113,1.15,14.262,12.375,12.016,63.5834920442454,
5456.01,87044036,FP,06h35m24.96s,98.853985,+24d50m09.09s,24.835858,9.391,0.084,-0.084,0,-10.713,0.067,-0.067,0,2459550.184214,0.004596,-0.004596,0,1.0711292,0.0001034,-0.0001034,0,2.213,0.533,-0.533,0,0.00203,8.31045,-8.31045,0,5.8474,0.513334,-0.513334,0,5277.35,,,,2374,,,,12.3128,0.011,-0.011,0,555.611,13.6265,-13.6265,0,6070,139.1,-139.1,0,4.26,0.08,-0.08,0,1.31,0.07,-0.07,0,2022-04-20 18:22:55,2023-01-24 12:02:47,26.8173221181504,1.15,12.811,11.751,11.452,64.1923605320078,
5457.01,456971986,PC,06h42m27.68s,100.615349,+19d44m06.63s,19.735175,-5.664,0.078,-0.078,0,-10.463,0.067,-0.067,0,2459549.699253,0.005089,-0.005089,0,1.2452975,0.0001328,-0.0001328,0,2.086,0.315,-0.315,0,0.00141,2.50503,-2.50503,0,6.31449,0.466749,-0.466749,0,4049.64,,,,2222,,,,11.7207,0.006,-0.006,0,595.667,17.7855,-17.7855,0,6580.3,133.9,-133.9,0,4.13,0.09,-0.09,0,1.66,0.1,-0.1,0,2022-04-20 18:22:56,2023-01-10 12:02:32,29.634904218368,1.15,12.119,11.149,10.974,53.8092721986258,
5458.01,367434266,PC,06h59m42.45s,104.926875,+30d32m32.6s,30.54239,0.565,0.17,-0.17,0,-65.29,0.141,-0.141,0,2459521.577876,0.001591,-0.001591,0,22.0634495,0.0001929,-0.0001929,0,1.561,0.207,-0.207,0,0.00297,4.6474,-4.6474,0,5.93106,0.400509,-0.400509,0,3.80311,,,,389,,,,10.6275,0.006,-0.006,0,187.103,3.815,-3.815,0,5762,128.1,-128.1,0,4.44,0.08,-0.08,0,1.01,0.05,-0.05,0,2022-04-20 18:22:56,2023-02-08 12:02:48,27.3171744984601,1.15,11.488,10,9.637,34.3211467396522,
5459.01,1942969,PC,05h15m43.75s,78.932278,+34d05m32.25s,34.092293,-0.159,0.048,-0.048,0,4.583,0.032,-0.032,0,2459912.805476,0.003475,-0.003475,0,2.8078585,0.0000164,-0.0000164,0,1.516,0.463,-0.463,0,0.00482,23.0901,-23.0901,0,14.8378,1.28562,-1.28562,0,428.439,,,,1267,,,,12.8255,0.019,-0.019,0,921.369,21.123,-21.123,0,6338,178.4,-178.4,0,3.95,0.09,-0.09,0,1.95,0.1,-0.1,0,2022-04-20 18:22:56,2023-03-16 16:02:02,89.9796150663412,1.15,13.589,12.02,11.705,54.3510869645119,
546.01,36440357,KP,06h48m46.71s,102.194623,-00d40m22.03s,-0.672786,-3.659,0.049,-0.049,0,-3.898,0.044,-0.044,0,2459211.46641,0.004181,-0.004181,0,9.2016496,0.0000314,-0.0000314,0,4.4317333,0.1887259,-0.1887259,0,0.0138123233628,421.02008,-421.02008,0,13.4373959,0.4849295,-0.4849295,0,203.9516754,,,,963.8325055,,,,13.1573,0.013,-0.013,0,726.412,14.8815,-14.8815,0,6190,,,0,4.36651,,,0,1.12271,,,0,2019-03-28 00:07:14,2021-12-02 10:10:02,79.0994403522474,1.15,13.652,12.619,12.359,92.6337417631418,
5460.01,445990611,PC,07h05m33.35s,106.38895,+15d40m13.61s,15.670447,-3.977,0.043,-0.043,0,-3.808,0.037,-0.037,0,2459547.690911,0.004701,-0.004701,0,6.2987919,0.0002138,-0.0002138,0,4.909,0.461,-0.461,0,0.00392,5.50033,-5.50033,0,12.2385,0.842548,-0.842548,0,653.131,,,,1408,,,,12.8132,0.006,-0.006,0,1195.12,31.425,-31.425,0,6265,124,-124,0,3.89,0.09,-0.09,0,2.07,0.11,-0.11,0,2022-04-20 18:22:57,2023-01-10 12:02:32,70.050366849206,1.15,13.199,12.306,12.061,45.6210943520878,
5461.01,118963720,PC,05h55m09.15s,88.788121,+18d20m08.51s,18.335697,0.116,0.091,-0.091,0,-10.288,0.079,-0.079,0,2459535.991914,0.002797,-0.002797,0,7.4603194,0.0006934,-0.0006934,0,2.516,0.4,-0.4,0,0.00307,5.22228,-5.22228,0,11.8373,0.971801,-0.971801,0,114.587,,,,911,,,,11.8517,0.006,-0.006,0,620.87,23.603,-23.603,0,6034.1,121.4,-121.4,0,3.88,0.09,-0.09,0,2.01,0.14,-0.14,0,2022-04-20 18:22:57,2023-02-08 12:02:48,67.0798703907273,1.15,12.406,11.208,10.919,38.7147439093102,
5462.01,79971247,PC,06h04m23.71s,91.098778,+29d04m23.79s,29.073274,13.565,0.118,-0.118,0,-15.245,0.104,-0.104,0,2459547.439961,0.003125,-0.003125,0,3.5533716,0.0002736,-0.0002736,0,1.856,0.218,-0.218,0,0.00147,2.7715,-2.7715,0,4.6477,0.338131,-0.338131,0,310.113,,,,1169,,,,10.86,0.006,-0.006,0,285.501,4.81,-4.81,0,6280.9,131.8,-131.8,0,4.36,0.09,-0.09,0,1.21,0.07,-0.07,0,2022-04-20 18:22:58,2023-01-15 12:03:14,19.896343848805,1.15,11.577,10.289,10.038,48.0790474061285,
5463.01,437786834,PC,05h32m51.44s,83.214349,+19d57m08.79s,19.952443,4.255,0.059,-0.059,0,6.201,0.046,-0.046,0,2459549.288985,0.003892,-0.003892,0,1.1002223,0.0000889,-0.0000889,0,1.083,0.547,-0.547,0,0.0039,493.949,-493.949,0,12.4085,,,0,4058.77,,,,2223,,,,13.1584,0.011,-0.011,0,1049.51,44.8,-44.8,0,6810,167.1,-167.1,0,4.19,,,0,1.61,,,0,2022-04-20 18:22:58,2023-02-27 12:02:51,71.3179473082911,1.15,13.836,12.418,12.158,67.7772149083557,
5464.01,171646471,PC,10h35m06.07s,158.77531,+19d07m06.16s,19.118379,-52.233,0.134,-0.134,0,21.965,0.108,-0.108,0,2459635.559804,0.001786,-0.001786,0,1.1606902,0.0000291,-0.0000291,0,1.232,0.145,-0.145,0,0.03245,60.8533,-60.8533,0,9.92228,0.560298,-0.560298,0,101.767,,,,884,,,,14.9671,0.008,-0.008,0,282.849,5.8395,-5.8395,0,3572,157,-157,0,4.71,0.01,-0.01,0,0.53,0.02,-0.02,0,2022-04-20 18:22:58,2023-02-19 12:02:51,53.3284162331579,1.15,17.24,13.569,12.964,141.149374306209,
5465.01,87827371,PC,07h08m47.88s,107.199487,+24d15m21.31s,24.255919,-8.682,0.045,-0.045,0,-12.269,0.04,-0.04,0,2459547.250384,0.002789,-0.002789,0,4.3988375,0.000541,-0.000541,0,1.305,0.233,-0.233,0,0.00848,26.0231,-26.0231,0,12.172,0.905165,-0.905165,0,65.4683,,,,792,,,,12.8749,0.007,-0.007,0,627.935,9.5015,-9.5015,0,5717.9,114.2,-114.2,0,4.27,0.08,-0.08,0,1.22,0.06,-0.06,0,2022-04-20 18:22:59,2023-01-10 12:02:32,69.5559506942455,1.15,13.478,12.249,11.924,57.0831440588079,
5466.01,45368525,PC,06h09m16.59s,92.319121,+20d16m25.48s,20.273745,0.171,0.041,-0.041,0,-5.874,0.035,-0.035,0,2459548.180924,0.001449,-0.001449,0,2.8066134,0.000094,-0.000094,0,2.483,0.134,-0.134,0,0.01453,5.81923,-5.81923,0,17.3144,0.868485,-0.868485,0,949.059,,,,1546,,,,12.7625,0.017,-0.017,0,821.135,17.0295,-17.0295,0,6709,173,-173,0,4.29,0.09,-0.09,0,1.41,0.06,-0.06,0,2022-04-20 18:22:59,2023-02-27 12:02:51,109.974866771872,1.15,13.227,12.213,11.999,174.641842513198,
5467.01,83275782,PC,06h17m34.49s,94.393712,+28d26m42.9s,28.445251,0.743,0.066,-0.066,0,-13.796,0.057,-0.057,0,2459545.353155,0.001502,-0.001502,0,2.6570006,0.0001021,-0.0001021,0,2.125,0.109,-0.109,0,0.00405,1.40049,-1.40049,0,10.4864,0.646518,-0.646518,0,688.584,,,,1427,,,,11.8423,0.006,-0.006,0,565.359,11.4265,-11.4265,0,6328.7,108,-108,0,4.11,0.09,-0.09,0,1.63,0.09,-0.09,0,2022-04-20 18:23:00,2023-06-12 12:03:00,57.3030990207149,1.15,12.401,11.255,11.011,81.187002119002,
5468.01,172222885,PC,06h33m16.81s,98.32004,+34d04m22.47s,34.072909,8.595,0.087,-0.087,0,-11.016,0.07,-0.07,0,2459513.290528,0.001429,-0.001429,0,20.9233666,0.0000909,-0.0000909,0,2.47,0.256,-0.256,0,0.00947,8.54284,-8.54284,0,12.2366,0.765086,-0.765086,0,14.0816,,,,539,,,,12.2122,0.008,-0.008,0,507.02,15.9155,-15.9155,0,6283,130.2,-130.2,0,4.36,0.09,-0.09,0,1.22,0.07,-0.07,0,2022-04-20 18:23:00,2023-01-15 12:03:14,70.0362294649904,1.15,12.674,11.639,11.373,57.3635406924433,
5469.01,302419660,PC,05h27m43.95s,81.933112,+16d45m51.56s,16.764321,-1.583,0.084,-0.084,0,-3.415,0.061,-0.061,0,2459548.558907,0.003519,-0.003519,0,29.3312035,0.0006074,-0.0006074,0,3.269,0.327,-0.327,0,0.00347,7.0813,-7.0813,0,11.9961,0.744543,-0.744543,0,28.6506,,,,644,,,,11.9567,0.01,-0.01,0,727.4,23.4955,-23.4955,0,7618,139.4,-139.4,0,4.19,0.07,-0.07,0,1.77,0.08,-0.08,0,2022-04-20 18:23:01,2023-01-10 12:02:32,68.2520758552151,1.15,12.412,11.332,11.211,29.1003862629955,
547.01,36352297,KP,06h48m19.17s,102.079859,-03d06m07.7s,-3.102139,-6.015,0.047,-0.047,0,0.547,0.041,-0.041,0,2459211.478874,0.001165,-0.001165,0,1.5089635,0.0000089,-0.0000089,0,2.373,0.245,-0.245,0,0.01314,10.3586,-10.3586,0,20.5944,,,0,2852.63,,,,2036,,,,13.0501,0.017,-0.017,0,787.909,23.491,-23.491,0,5950,,,0,4.32551,,,0,1.29,,,0,2019-03-28 00:07:14,2021-10-29 12:59:15,137.796330002631,1.15,13.623,12.462,12.218,176.053162346492,
5470.01,367267217,APC,06h04m38.97s,91.162383,+31d44m11.18s,31.73644,2.87,0.074,-0.074,0,-11.278,0.062,-0.062,0,2459550.285455,0.002247,-0.002247,0,1.450491,0.0000736,-0.0000736,0,1.286,0.176,-0.176,0,0.00387,6.75187,-6.75187,0,8.43132,0.581602,-0.581602,0,757.504,,,,1461,,,,12.5627,0.006,-0.006,0,594.261,18.6995,-18.6995,0,6067,173.2,-173.2,0,4.27,0.09,-0.09,0,1.29,0.07,-0.07,0,2022-04-20 18:23:01,2023-02-03 12:02:42,43.1546907411621,1.15,13.122,11.868,11.524,63.9422543680958,
5471.01,47132361,PC,06h30m28.96s,97.620654,+19d47m41.53s,19.794869,0.062,0.051,-0.051,0,-0.293,0.042,-0.042,0,2459543.544673,0.005192,-0.005192,0,4.9017215,0.0005949,-0.0005949,0,2.3,0.383,-0.383,0,0.0066,20.4416,-20.4416,0,15.2294,,,0,242.247,,,,1099,,,,13.2751,0.012,-0.012,0,1204.45,46.7,-46.7,0,6329,122,-122,0,4.04,,,0,1.78,,,0,2022-04-20 18:23:02,2023-02-19 12:02:51,93.0789329219845,1.15,13.874,12.642,12.418,48.0985766293704,
5472.01,76798849,PC,05h50m09.67s,87.540281,+24d46m28.95s,24.774708,3.472,0.053,-0.053,0,0.312,0.04,-0.04,0,2459547.063901,0.00117,-0.00117,0,2.2703829,0.0000666,-0.0000666,0,1.947,0.082,-0.082,0,0.01211,3.7774,-3.7774,0,12.7801,0.696353,-0.696353,0,515.387,,,,1327,,,,12.8015,0.006,-0.006,0,536.648,8.268,-8.268,0,5845,163.1,-163.1,0,4.38,0.08,-0.08,0,1.1,0.06,-0.06,0,2022-04-20 18:23:02,2023-02-27 12:02:51,74.1068394823201,1.15,13.422,12.156,11.818,140.491556830671,
5473.01,81808065,PC,06h10m15.57s,92.564877,+24d36m53.38s,24.614827,-1.218,0.085,-0.085,0,-4.542,0.072,-0.072,0,2459550.383201,0.00266,-0.00266,0,7.5554044,0.0004665,-0.0004665,0,4.003,0.363,-0.363,0,0.00617,4.57155,-4.57155,0,16.0968,1.18932,-1.18932,0,736.769,,,,1451,,,,12.2605,0.009,-0.009,0,1033.36,62.853,-62.853,0,7872,138.1,-138.1,0,4.09,0.09,-0.09,0,2.04,0.14,-0.14,0,2022-04-20 18:23:02,2023-02-08 12:02:48,100.028827137735,1.15,12.615,11.77,11.677,87.2421071975717,
5474.01,97669493,PC,06h10m02.72s,92.511344,+32d56m37.13s,32.943648,-0.517,0.065,-0.065,0,-7.716,0.055,-0.055,0,2459546.5996,0.007163,-0.007163,0,8.4332312,0.0013029,-0.0013029,0,8.47,1.007,-1.007,0,0.00201,2.45072,-2.45072,0,11.5473,0.785459,-0.785459,0,911.613,,,,1530,,,,11.6861,0.016,-0.016,0,689.255,18.0575,-18.0575,0,5874,167.5,-167.5,0,3.68,0.09,-0.09,0,2.45,0.14,-0.14,0,2022-04-20 18:23:03,2023-01-15 12:03:14,64.9513747671672,1.15,12.179,10.803,10.484,51.6819377033957,
5475.01,78601408,APC,05h56m32.94s,89.137237,+25d41m02.23s,25.683953,-0.252,0.08,-0.08,0,-11.634,0.063,-0.063,0,2459540.386039,0.002112,-0.002112,0,10.0532043,0.000738,-0.000738,0,1.543,0.61,-0.61,0,0.00516,76.5588,-76.5588,0,11.5364,1.55053,-1.55053,0,55.4002,,,,760,,,,12.2106,0.015,-0.015,0,655.835,19.56,-19.56,0,6553.2,111.1,-111.1,0,4.26,0.09,-0.09,0,1.43,0.09,-0.09,0,2022-04-20 18:23:03,2023-02-19 12:02:51,64.8716824896299,1.15,12.724,11.621,11.339,45.2311507321167,
5476.01,353361266,PC,06h41m22.3s,100.342905,+27d57m41.19s,27.961441,0.5,0.054,-0.054,0,-10.36,0.048,-0.048,0,2459545.688864,0.00349,-0.00349,0,10.3413829,0.0011433,-0.0011433,0,3.595,0.543,-0.543,0,0.01041,20.1372,-20.1372,0,10.465,,,0,89.0638,,,,855,,,,13.197,0.007,-0.007,0,596.321,10.905,-10.905,0,5732.6,31.8,-31.8,0,4.43,,,0,1.01,,,0,2022-04-20 18:23:03,2023-02-19 12:02:51,57.1511227477424,1.15,13.795,12.559,12.21,68.6262880965943,
5477.01,127229631,PC,05h39m55.19s,84.979951,+14d18m10.88s,14.303023,10.63,0.043,-0.043,0,-12.922,0.036,-0.036,0,2459544.877302,0.001693,-0.001693,0,5.8936518,0.0000194,-0.0000194,0,2.217,0.348,-0.348,0,0.00958,15.0927,-15.0927,0,8.37476,,,0,92.0429,,,,862,,,,13.0406,0.05,-0.05,0,336.879,2.9645,-2.9645,0,5508,122,-122,0,4.6,,,0,0.82,,,0,2022-04-20 18:23:04,2023-04-05 12:02:46,42.7787258643893,1.15,13.923,12.196,11.633,80.4593460751209,
5478.01,95122849,APC,07h38m58.07s,114.741958,+29d25m43.54s,29.428761,-6.593,0.079,-0.079,0,-15.467,0.063,-0.063,0,2459592.058475,0.001095,-0.001095,0,8.3026667,0.0000295,-0.0000295,0,5.728,0.145,-0.145,0,0.00694,0.869686,-0.869686,0,14.6377,0.833382,-0.833382,0,304.209,,,,1163,,,,12.0515,0.007,-0.007,0,591.13,15.4905,-15.4905,0,5656,124.9,-124.9,0,3.95,0.08,-0.08,0,1.75,0.1,-0.1,0,2022-04-20 19:54:39,2023-02-27 12:02:51,88.4053318690978,1.15,12.611,11.426,11.093,94.8184315823845,
5478.02,95122849,FP,07h38m58.07s,114.741958,+29d25m43.54s,29.428761,-6.593,0.079,-0.079,0,-15.467,0.063,-0.063,0,2459593.124173,0.003026,-0.003026,0,10.1197017,0.000152,-0.000152,0,2.129,0.345,-0.345,0,0.00257,5.74598,-5.74598,0,9.15067,0.68646,-0.68646,0,34.3345,,,,674,,,,12.0515,0.007,-0.007,0,591.13,15.4905,-15.4905,0,5656,124.9,-124.9,0,3.95,0.08,-0.08,0,1.75,0.1,-0.1,0,2022-05-17 20:13:07,2022-12-12 12:02:33,48.0012476777149,1.15,12.611,11.426,11.093,23.4289371014063,
5479.01,67444896,PC,11h25m35.23s,171.396808,+12d46m00.56s,12.766823,-5.47,0.084,-0.084,0,-3.098,0.066,-0.066,0,2459570.004911,0.002939,-0.002939,0,15.1306782,0.0000933,-0.0000933,0,4.204,0.391,-0.391,0,0.00603,5.03268,-5.03268,0,11.9169,0.761142,-0.761142,0,59.008,,,,772,,,,12.2773,0.007,-0.007,0,598.366,21.5705,-21.5705,0,5799.3,106.2,-106.2,0,4.09,0.07,-0.07,0,1.52,0.08,-0.08,0,2022-04-20 19:54:39,2022-08-18 12:02:41,67.666863681589,1.15,12.963,11.732,11.451,50.5220609746218,
548.01,42821097,KP,06h28m08.06s,97.033598,-00d10m14.62s,-0.170729,4.799,0.052,-0.052,0,-6.013,0.049,-0.049,0,2459205.242785,0.004127,-0.004127,0,3.8971203,0.0000189,-0.0000189,0,4.8258882,0.2474235,-0.2474235,0,0.0063127462771,279.97253,-279.97253,0,13.4932227,0.7149572,-0.7149572,0,1103.8090105,,,,1470.087664,,,,13.1861,0.035,-0.035,0,790.663,25.904,-25.904,0,6090,,,0,4.08625,,,0,1.6395,,,0,2019-03-28 00:07:14,2021-12-02 10:10:02,79.5269192550105,1.15,14.135,12.324,11.961,73.879219035649,
5480.01,46307587,PC,08h52m35.5s,133.147899,+17d29m59.15s,17.499763,-1.115,2.066,-2.066,0,-11.756,2.066,-2.066,0,2459577.156458,0.000962,-0.000962,0,3.6079902,0.0000025,-0.0000025,0,2.999,0.052,-0.052,0,0.00619,0.316175,-0.316175,0,17.2602,0.687358,-0.687358,0,344.792,,,,1200,,,,12.352,0.012,-0.012,0,330.387,,,0,5308.3,102.4,-102.4,0,,,,0,2.13,0.08,-0.08,0,2022-04-20 19:54:40,2022-07-20 12:03:42,109.527540385835,1.15,13.228,,,,
5481.01,69295263,PC,08h04m42.43s,121.176804,+13d24m49.83s,13.413841,-9.32,0.061,-0.061,0,-1.658,0.039,-0.039,0,2459577.936935,0.0029,-0.0029,0,3.9315754,0.0000229,-0.0000229,0,3.427,0.416,-0.416,0,0.00558,6.7001,-6.7001,0,9.60432,,,0,711.472,,,,1438,,,,13.4144,0.007,-0.007,0,942.604,34.211,-34.211,0,6032.1,74.9,-74.9,0,4.25,,,0,1.32,,,0,2022-04-20 19:54:41,2023-04-05 12:02:46,51.1175902278658,1.15,13.875,12.842,12.598,55.7248018923899,
5482.01,459947163,PC,11h30m22.27s,172.592807,+16d45m08.7s,16.752416,-34.619,0.047,-0.047,0,12.418,0.04,-0.04,0,2459573.446379,0.00375,-0.00375,0,7.9923268,0.0000631,-0.0000631,0,2.176,0.886,-0.886,0,0.00578,183.18,-183.18,0,9.69724,1.82733,-1.82733,0,104.579,,,,890,,,,12.9922,0.007,-0.007,0,659.819,13,-13,0,5825,128.8,-128.8,0,4.32,0.08,-0.08,0,1.18,0.06,-0.06,0,2022-04-20 19:54:41,2022-04-21 12:03:43,51.7614402129508,1.15,13.586,12.357,12.06,44.5367822613016,
5483.01,192982424,PC,09h30m20.83s,142.586792,+12d42m23s,12.70639,-9.865,0.082,-0.082,0,-15.483,0.068,-0.068,0,2459574.246156,0.001233,-0.001233,0,3.7702854,0.0001804,-0.0001804,0,2.343,0.53,-0.53,0,0.01003,29.3797,-29.3797,0,16.647,1.29602,-1.29602,0,485.903,,,,1307,,,,12.2304,0.006,-0.006,0,642.965,20.581,-20.581,0,5900.3,108.8,-108.8,0,4.06,0.08,-0.08,0,1.59,0.08,-0.08,0,2022-04-20 19:54:41,2023-04-25 12:02:49,104.496209605123,1.15,12.753,11.652,11.375,133.527636366988,
